Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
NHZ.7,-,-,Min. NCOMP to NCOMP space inside HVP.,>=,1.6,,ESF1 HV NAT Device Design Rules (NHZ),3.2.43.9.151,151,fn410951338.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->ESF1 HV NAT Device Design Rules (NHZ),
NHZ.8,-,-,Minimum Poly2 extend beyond (NCOMP AND NAT).,>=,0.35,,ESF1 HV NAT Device Design Rules (NHZ),3.2.43.9.151,151,fn410951338.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->ESF1 HV NAT Device Design Rules (NHZ),
NHZ.9,-,-,Minimum NAT space to unrelated COMP (outside NAT).,>=,0.16,,ESF1 HV NAT Device Design Rules (NHZ),3.2.43.9.151,151,fn410951338.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->ESF1 HV NAT Device Design Rules (NHZ),
NMNW.1,-,-,Min. MOS_CAP_MK enclosure of NCOMP (for LVS purpose).,>=,0,,NMOS in NWELL/NW1A Cap Design Rules,3.2.12.124,124,fn682810892.dita,Physical Design Rules->Analog Layout Rule Description->NMOS in NWELL/NW1A Cap Design Rules,
NP.0,-,-,All Nplus should be inside DNWELL or HVNWELL (exclude Nplus for NCOMP Guardring outside D_TRENCH layer).,-,-,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.1,-,-,Width (Exclude HALL_MK).,>=,0.31,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.10a,-,-,Nplus overlap of Pplus is forbidden.,-,-,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.10b,-,-,Nplus overlap of D_TRENCH is forbidden.,-,-,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.11,-,-,"Minimum Nplus enclose (SAB AND COMP) by: (excluding 10V_MK/12V_MK ULRNMOS, 12V_MK LDNMOS, 12V ESD GGNMOS, ESF1_Cell, HALL_MK, MVfully Isolated PMOS).",>=,0.18,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.2,-,-,Space (Note: This rule is excluded in region mark out by the SRAM_NDRC).,>=,0.31,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.3a,22,[NOTE: This rule is not applicable to HV.],Minimum Nplus space to Pcomp when both Nplus and Pcomp are inside Nwell or NW1A (Intersect not allowed).,>=,0.18,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.3b,-,-,Minimum Nplus space to non-butted Pcomp (Intersect not allowed).,>=,0.03,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.3c,23,[NOTE: This rule is checked by rule DF.3b.],Min./Max. Nplus space to a butted Pcomp.,==,0,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.4a,-,-,"Nplus extension beyond Ncomp in PField or PF1VA or PWHV (for 10V_MK/12V_MK ULRNMOS, 12V_MK LDNMOS, 12V ESD GGNMOS abutment is allowed), (exclude NHPD HV diode, ESF1_Cell, HVPNP_Type2, HALL_MK, MV fully Isolated PMOS).",>=,0.18,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.4b,-,-,"Nplus extension beyond Ncomp for Nwell or NW1A well tap, or HVNWELL tap, or Zener, or HVNDDD (Exclude HALL_MK).",>=,0.03,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.4c,-,-,"Minimum Nplus enclose N-channel gate (for 10V_MK/12V_MK ULRNMOS, 12V_MK LDNMOS, 12V ESD GGNMOS abutment is allowed)(excluding 40V/65V/85V LDNMOS, ESF1_Cell).",>=,0.3,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.5,-,-,Minimum Nplus overlap with Ncomp butted with Pcomp.,>=,0.18,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.6,-,-,Minimum Nplus space to P-channel Poly2 gate (Intersect not allowed).,>=,0.27,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.7,-,-,Minimum Nplus enclose (SAB AND Poly2) by: (excluding ESF1_Cell).,>=,0.18,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.8,-,-,"Minimum Nplus space to unrelated (SAB AND Poly2)(Intersect not allowed)(excluding 10V_MK/12V_MK ULRNMOS, 12V_MK LDNMOS, 12V ESD GGNMOS).",>=,0.18,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NP.9,-,-,Minimum Nplus features/anti-features (um2).,>=,0.25,,Nplus Common Design Rules,3.10.1.25,25,fn363820259.dita,Physical Design Rules->Baseline Layout Rules->Nplus Design Rules->Nplus Common Design Rules,
NW.0,-,-,"All Nwell should be inside DNWELL (except HVNWELL AND (40V_MK/65V_MK/85V_MK), 24V ESD GGNMOS, HV PNP Type1).",-,-,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.12,-,-,"Nwell must be tied to Ncomp well tab (exclude Nwell/HVNDDD/PWHV inside HVNWELL Diode, 24V ESD GGNMOS, HVNWELL AND (40V_MK/65V_MK/85V_MK)).",-,-,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.1a,-,-,Nwell width.,>=,0.62,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.3a,-,-,Space between Nwell and Nwell (equpotential wells). Merge if space is less than 0.62 um.,>=,0.62,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.4,-,-,Minimum features/anti-features of Nwell region (um2).,>=,1,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.5a,-,-,Space between Nwell and PField is either zero or (greater or equal to 0.62 um)(butting allowed; intersect Not allowed).,>=,0.62,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.5b,-,-,Space between Nwell and PF1VA is either zero or (greater or equal to 0.8 um)(butting allowed; intersect Not allowed).,>=,0.8,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.7,-,-,"Min. DNWELL enclose Nwell by (except HVNWELL AND (40V_MK/65V_MK/85V_MK), 24V ESD GGNMOS, HV PNP Type1).",>=,0.5,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.8,-,-,Nwell & NW1A cannot coexist in the same DNWELL (exclude the DNWELL with marking layer TW_MK_TYPE1); Nwell and NW1A are same potential when they are placed inside same DNWELL.,-,-,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.8a,-,-,Min./Max. TW_MK_TYPE1 enclosure DNWELL.,==,0,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW.9,-,-,Nwell cannot overlap (PField or PF1VA or NW1A).,-,-,,Nwell Design Rules,3.5.16,16,fn415718015.dita,Physical Design Rules->Baseline Layout Rules->Nwell Design Rules,
NW1A.0,-,-,"All NW1A should be inside DNWELL (except HVNWELL AND (40V_MK/65V_MK/85V_MK), 20V ESD GGNMOS, 30V ESD GGNMOS; exclude NW1A inside GUARD_RING_MK, HV NPN_ISO2, 12V ESD SCR, 30V ESD SCR).",-,-,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.1,-,-,"Width (except HVNWELL AND (40V_MK/65V_MK/85V_MK), HVPOLYRS_TYPE1).",>=,0.9,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.10,-,-,"NW1A must be tied to Ncomp well tab (exclude 20V/30V ESD GGNMOS, 40V high Voltage Schottky).",-,-,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.2a,-,-,Min. space between NW1A and NW1A under equipotential condition. Merge if space is less than 0.9 um.,>=,0.9,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.3,-,-,Minimum features/anti-features of NW1A region (um2).,>=,1,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.4,-,-,Space between NW1A and PF1VA is either zero or (greater or equal to 0.8 um) (butting allowed; intersect not allowed).,-,-,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.5,-,-,Space between NW1A and PField (butting and intersect not allowed).,>=,1,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.7,-,-,"Min. DNWELL enclose NW1A by (except HVNWELL AND (40V_MK/65V_MK/85V_MK), GUARD_RING_MK).",>=,0.5,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
NW1A.9,-,-,NW1A cannot overlap (PF1VA or PField or Nwell).,-,-,,NW1A Design Rules,3.6.17,17,fn140545275.dita,Physical Design Rules->Baseline Layout Rules->NW1A Design Rules,
OFFGRID,-,-,All edge boundaries must be snapped to the grid defined above.,-,-,,Design Geometry Rules,3.2.13,13,fn849154525.dita,Physical Design Rules->Baseline Layout Rules->Design Geometry Rules,
P16.10,-,-,"12V_MK, 16V_MK, enclosure of respective HVNWELL.",>=,0.5,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.11,-,-,"12V_MK, 16V_MK, 20V_MK, 24V_MK, or 30V_MK cannot co-exist in the same HVNWELL.",-,-,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.14_12V,-,-,Minimum Drain COMP width.,>=,0.26,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.15,-,-,"Other unlisted layers such as Nplus, Pplus, Poly2, SAB, Contact, Metal, VIA shall follow the rules listed in [Link removed here].",-,-,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.16_12V,-,-,Min. HVNWELL enclosure HVPDDD_D.,>=,4.1,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.16_16V,-,-,Min. HVNWELL enclosure HVPDDD_D.,>=,6,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.1_12V,-,-,Min. HVPDDD_D width.,>=,0.9,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.1_16V,-,-,Min. HVPDDD_D width.,>=,2,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.2a_12V,-,-,Min. HVPDDD_D to HVPDDD_D space (for isolation purpose at different potential).,>=,2,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.2a_16V,-,-,Min. HVPDDD_D to HVPDDD_D space (for isolation purpose at different potential).,>=,4,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.2b_12V,-,-,Min. HVPDDD_D to HVPDDD_D space at equal potential. Merge if smaller than the rule.,>=,1,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.2b_16V,-,-,Min. HVPDDD_D to HVPDDD_D space at equal potential. Merge if smaller than the rule.,>=,1,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.3a,-,-,Max. transistor channel length.,<=,20,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.3_12V,-,-,Min. transistor channel length.,>=,1,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.3_16V,-,-,Min. transistor channel length.,>=,1,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.4,-,-,Min. transistor channel width.,>=,4,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.5,-,-,"Each LDPMOS shall be surrounded by non-broken Nplus guard ring inside HVNWELL. (Multi gate is allowed, DRC will only check for same drain and same Source connected.) Nplus guard ring shall be connected to the highest potential. It is better to put wider than minimum guard ring for latch-up prevention if LDNMOS and LDPMOS are adjacent to each other (excluding the case when each LDNMOS full width butting to the HVNWELL well tap).",-,-,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.5a_12V,-,-,Min. Nplus guard ring (not butted to source) space to HVPDDD_D in the transistor width direction.,>=,1.4,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.5a_16V,-,-,Min. Nplus guard ring (not butted to source) space to HVPDDD_D in the transistor width direction.,>=,2.5,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.5b,-,-,Min. Ncomp (Nplus AND COMP) space to Pcomp in HVNWELL (Pplus AND COMP AND HVNWELL). Use butted source and HVNWELL contacts otherwise and that is best for Latch-up immunity as well.,>=,0.25,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.5c_12V,-,-,Maximum distance of the nearest edge of the HVNWELL tab (NCOMP inside HVNWELL) from PCOMP edge (PCOMP inside HVNWELL).,<=,15,,High Voltage Isolated LDPMOS Design Rules (12V),3.2.10.18.83,83,fn594509589.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (12V),
P16.5c_16V,-,-,Maximum distance of the nearest edge of the HVNWELL tab (NCOMP inside HVNWELL) from PCOMP edge (PCOMP inside HVNWELL).,<=,15,,High Voltage Isolated LDPMOS Design Rules (16V),3.2.10.19.84,84,fn15252613.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Design Rules (16V),
P16.5e,-,-,More than a device with non-connected drain and source are not allowed inside same HVNWELL.,-,-,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.6,159,[NOTE: These design rules not check by DRC.],POLY2 rules.,-,-,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.6a,-,-,Min. LDPMOS Gate POLY2 width.,>=,1,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
P16.6b,-,-,Min. Gate POLY2 extension beyond COMP.,>=,0.16,,High Voltage Isolated LDPMOS Common Design Rules,3.2.10.17.82,82,fn714021242.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->High Voltage Isolated LDPMOS Common Design Rules (12V/16V),
