"Number","Data Layer Name","Cadence Layer Name","Cadence Layer Purpose","Layer Technology Node","Layer Status","Layer Category","Layer Sub Category","Layer Description","Design Layer","Tech Variant - Included in PDK","Customer","Layer Type","Mask Layer Sub-Type","Intermediate Layer Type","Intermediate Layer Sub-Type","GDS Number","GDS Datatype","Oasis Number","Oasis Datatype","Cadence Material Type/Qualifier","Cadence Photo Mask Color/Color State","Cadence Name OA Number","Cadence Purpose OA Number","MDP GDS Number","MDP GDS Datatype","MDP Oasis Number","MDP Oasis Datatype","MDP Layer Type","Associated Mask","Logic Definition","Layers Driving Mask Requirement","Influencing Layers","Photo Layer Short Designation","Display","Mask Number","Related LV","Extended Data Layer Name","Extended GDS Data Type","Extended GDS Number","Extended MDP GDS Data Type","Extended MDP GDS Number","Extended MDP OASIS Data Type","Extended MDP OASIS Number","Extended OASIS Data Type","Extended OASIS Number","Mask Write Boolean","Layer Specific Reference"
"LV-0000194527","MIM_085fF_MK","MIM_085fF_MK","marking","130G-LP","Active","Design Utility",,"Marker for 0.85 fF/um-squared MIM.","Yes","DM-000450",,"Drawn",,,,"146","17",,,,,724,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000194526","MIM_067fF_MK","MIM_067fF_MK","marking","130G-LP","Active","Design Utility",,"Marker for 0.67 fF/um-squared MIM.","Yes","DM-000450",,"Drawn",,,,"145","17",,,,,723,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000194530","MIM_2fF_MK","MIM_2fF_MK","marking","130G-LP","Active","Design Utility",,"Marker for 2.0 fF/um-squared MIM.","Yes","DM-000450",,"Drawn",,,,"149","17",,,,,727,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000194528","MIM_1fF_MK","MIM_1fF_MK","marking","130G-LP","Active","Design Utility",,"Marker for 1.0 fF/um-squared MIM.","Yes","DM-000450",,"Drawn",,,,"147","17",,,,,725,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000194529","MIM_1p5fF_MK","MIM_1p5fF_MK","marking","130G-LP","Active","Design Utility",,"Marker for 1.5 fF/um-squared MIM.","Yes","DM-000450",,"Drawn",,,,"148","17",,,,,726,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107182","30V_MK","30V_MK","marking","130G-LP","Active","Design Utility",,"Marking layer for 30V devices.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"31","17",,,,,149,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107181","30V_LEVEL_SHIFT_MK","30V_LEVEL_SHIFT_MK","marking","130G-LP","Active","Design Utility",,"Marker (124;17) to identify level shift at 30V to 30.9V.","Yes","DM-000282",,"Drawn",,,,"124","17",,,,,422,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107174","15V_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Marking layer for 15V to 15.9V region.","No",,,"Drawn",,,,"52","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107172","12V_MK","12V_MK","marking","130G-LP","Active","Design Utility",,"Marking layer for 12V devices.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"52","12",,,,,145,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107173","13V_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Marking layer for 13V to 13.9V region.","No",,,"Drawn",,,,"52","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107175","16V_MK","16V_MK","marking","130G-LP","Active","Design Utility",,"Marking layer for 16V devices.","Yes","DM-000064;DM-000211;DM-000282;YI-158-DR002;DM-000450",,"Drawn",,,,"52","16",,,,,146,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107177","1TSRAM_MK","ITSRAM_MK","marking","130G-LP","Active","Design SRAM",,"Marking layer for 1TSRAM Capacitor.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"163","5",,,,,16,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107176","18V_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Marking layer for 18V to 18.9V region.","No",,,"Drawn",,,,"52","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107180","24V_MK","24V_MK","marking","130G-LP","Active","Design Utility",,"Marking layer for 24V devices.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"30","17",,,,,148,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107178","20V_MK","20V_MK","marking","130G-LP","Active","Design Utility",,"Marking layer for 20V devices.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"52","20",,,,,147,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107179","22V_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Marking layer for 22V to 22.9V region.","No",,,"Drawn",,,,"52","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107148","PAMK_EMT","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for eMemory Technology Phantom.","No",,,"Drawn",,,,"200","83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107146","PAMK_COC","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Cosmic Circuits Phantom.","No",,,"Drawn",,,,"200","95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107147","PAMK_DOL","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Dolphin Integration Phantom.","No",,,"Drawn",,,,"200","99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107116","GAMK_ANB","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Analog Bits Core.","No",,,"Drawn",,,,"200","86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107114","STF_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Mark for STF program.","No",,,"Drawn",,,,"800","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107115","ACL","NIL","NIL","130G-LP","Active","Marker Enablement",,"Arm Core.","No",,,"Drawn",,,,"158","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107117","GAMK_ARM","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for ARM Core.","No",,,"Drawn",,,,"200","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107119","GAMK_COC","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Cosmic Circuits Core.","No",,,"Drawn",,,,"200","94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107118","GAMK_CID","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for ChipIdea Core.","No",,,"Drawn",,,,"200","84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106834","MOM_MT_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Marking Layer for Interdigitated MOM Capacitor area of MetalTop.","No",,,"Drawn",,,,"45","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106832","MOM_M7_MK","MOM_M7_MK","marking","130G-LP","Active","Design Utility",,"Marking Layer for Interdigitated MOM Capacitor area of Metal7.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"50","17",,,,,168,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106833","MOM_MK","MOM_MK","marking","130G-LP","Active","Marker Devices",,"Marking Layer for MOM Capacitor.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"51","17",,,,,161,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106847","MV_WELL_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Voltage marking layer to check well isolation in MV (5-8V) cases.","No",,,"Drawn",,,,"57","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106849","NDMY","NDMY","marking","130G-LP","Active","Fill",,"Dummy Active Exclude Mark.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"111","5",,,,,111,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106848","Memcell_MK","Memcell_MK","marking","130G-LP","Active","Marker Devices",,"Marking layer for ESF1 memeory array region.","Yes","DM-000064;DM-000211;DM-000282",,"Drawn",,,,"155","5",,,,,11,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106863","NON_SHRINK_MK","NIL","NIL","130G-LP","Active","Design Utility",,"Marking Layer for non shrink region.","No",,,"Drawn",,,,"52","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106861","NON_HV_NODE_MK_M7","NON_HV_NODE_MK_M7","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal7 (128;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"128","151",,,,,176,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106862","NON_HV_NODE_MK_MT","NON_HV_NODE_MK_MT","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for MetalTop (53;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"53","151",,,,,177,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106864","OD_25","NIL","NIL","130G-LP","Active","Common Design FEOL",,"2.5OD3.3 Marking layer.","No",,,"Drawn",,,,"22","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106866","ONO_CAP_MK","NIL","NIL","130G-LP","Active","Marker Devices",,"EEPROM ONO Capacitor Mark.","No",,,"Drawn",,,,"156","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106865","ONOSG_MK","NIL","NIL","130G-LP","Active","Marker Devices",,"Marking layer for 0.11DS eMemory SONOS NVM MTP IP.","No",,,"Drawn",,,,"81","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106869","OUTLINE_IND","OUTLINE_IND","marking","130G-LP","Active","Design Utility",,"Marking out inductors' outline shape for property calculation.","Yes","DM-000064;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"21","17",,,,,189,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106867","OPC_drc","OPC_drc","marking","130G-LP","Active","OPC",,"Marking layer for OPC design rules check.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"124","5",,,,,139,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106868","OTP_MK","OTP_MK","marking","130G-LP","Active","Marker Devices",,"To define OTP area with Marking layer.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"173","5",,,,,155,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106860","NON_HV_NODE_MK_M6","NON_HV_NODE_MK_M6","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal6 (126;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"126","151",,,,,128,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106859","NON_HV_NODE_MK_M5","NON_HV_NODE_MK_M5","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal5 (81;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"81","151",,,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106852","NMTP_G2C_MK","NMTP_G2C_MK","marking","130G-LP","Active","Marker Devices",,"Marking layer to define NMTP G2Cell region.","Yes","DM-000064;DM-000450",,"Drawn",,,,"139","17",,,,,708,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106850","NEO_EE_MK","NIL","NIL","130G-LP","Active","Marker Devices",,"Marker for eMemory EE NVM (NeoEE) (88;17).","No",,,"Drawn",,,,"88","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106851","NMTP_G1C_MK","NMTP_G1C_MK","marking","130G-LP","Active","Marker Devices",,"Marking layer to define NMTP G1Cell region.","Yes","DM-000064;DM-000450",,"Drawn",,,,"138","17",,,,,707,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106853","NMTP_WVR_MK","NMTP_WVR_MK","marking","130G-LP","Active","Design Utility",,"Marking layer to define NMTP waiver region.","Yes","DM-000064;DM-000450",,"Drawn",,,,"140","17",,,,,709,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106855","NON_HV_NODE_MK_M1","NON_HV_NODE_MK_M1","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal1 (34;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"34","151",,,,,95,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106854","NON_HV_NODE_MK","NON_HV_NODE_MK","marking","130G-LP","Active","Design Utility",,"Marker for node connected to non HV devices (87;17).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"87","17",,,,,192,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106858","NON_HV_NODE_MK_M4","NON_HV_NODE_MK_M4","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal4 (46;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"46","151",,,,,99,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106856","NON_HV_NODE_MK_M2","NON_HV_NODE_MK_M2","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal2 (36;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"36","151",,,,,97,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106857","NON_HV_NODE_MK_M3","NON_HV_NODE_MK_M3","marking","130G-LP","Active","Design Utility",,"NON_HV_NODE_MK marker for Metal3 (42;151).","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"42","151",,,,,98,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106825","MIM_L_MK","MIM_L_MK","marking","130G-LP","Active","Design Utility",,"Identify Length of MIM capacitor.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"117","10",,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106824","MHV_WELL_MK_TYPE1","NIL","NIL","130G-LP","Active","Design Utility",,"Marker for DNW biasing of > 14V and < 35V (96;17).","No",,,"Drawn",,,,"96","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107122","GAMK_GF","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer for 90nm/65nm/45nm IP merge for GLOBALFOUNDRIES Core.","No",,,"Drawn",,,,"200","300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107120","GAMK_DOL","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Dolphin Integration Core.","No",,,"Drawn",,,,"200","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107121","GAMK_EMT","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for eMemory Technology Core.","No",,,"Drawn",,,,"200","82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107113","SHIELD","NIL","NIL","130G-LP","Active","Design Utility",,"For drop-in protect area.","No",,,"Drawn",,,,"161","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107112","P_extsrot","NIL","NIL","130G-LP","Active","Marker Enablement",,"PAD Extsrotation.","No",,,"Drawn",,,,"160","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107105","PCP_L_MK","NIL","NIL","130G-LP","Active","Marker Enablement",,"Identification of length and width for Poly cap.","No",,,"Drawn",,,,"17","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107103","MetalT_BLK","METAL8","blockage","130G-LP","Active","Marker Enablement",,"Place and Route MetalTop Blockage.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-108-DR016;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"53","5",,,,,53,230,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107104","NWDIODE_MK","NWDIODE_MK","marking","130G-LP","Active","Marker Devices",,"LVS marking for DNWELL/Psub, Nwell/Psub and NW1A/Psub diodes.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;YI-158-DR002;DM-000450",,"Drawn",,,,"165","5",,,,,93,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107106","PFDIODE_MK","PFDIODE_MK","marking","130G-LP","Active","Marker Devices",,"LVS marking for PField/DNWELL, PF1VA/DNWELL, HVP/DNWELL and PWHV/HVNWELL diode.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"164","5",,,,,143,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107108","AF_PCAR","NIL","NIL","130G-LP","Active","Marker Enablement",,"FIDUCIAL AF measurement target area, will only be used to generate PCAR mask data (positive MEBES data) for NIKON IMMERSION  reticle; digitized area will in GDS will be digitized data in MEBES and Glass on mask.","No",,,"Drawn",,,,"61","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107107","AF_NCAR","NIL","NIL","130G-LP","Active","Marker Enablement",,"FIDUCIAL AF measurement target area, will only be used to generate NCAR mask data (negative MEBES data) for NIKON IMMERSION  reticle; digitized area in GDS will be Digitized data on MEBES and Chrome on mask.","No",,,"Drawn",,,,"61","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107111","Fiducial_PSM","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Fiducial_PSM.","No",,,"Drawn",,,,"61","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107109","CHROME","NIL","NIL","130G-LP","Active","Marker Enablement",,"Chrome Marking Layer.","No",,,"Drawn",,,,"163","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107110","Fiducial","NIL","NIL","130G-LP","Active","Marker Enablement",,"Fiducial.","No",,,"Drawn",,,,"61","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107123","GAMK_QCL","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for QualCore Logic Core.","No",,,"Drawn",,,,"200","88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107125","GAMK_SOT","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Socle Tech Core.","No",,,"Drawn",,,,"200","90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107124","GAMK_SLI","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer for 65nm/55nm/40nm IP merge for Silicon Library.","No",,,"Drawn",,,,"41","204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107139","GA_MK_ST","NIL","NIL","130G-LP","Active","Marker Enablement",,"Socle Tech Core.","No",,,"Drawn",,,,"158","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107137","GA_MK_S3","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer for 0.13um/0.18um for S3 Core.","No",,,"Drawn",,,,"158","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107138","GA_MK_SST","GA_MK_SST","marking","130G-LP","Active","Marker Devices",,"Marking layer for SST Core (for IP merge).","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"158","18",,,,,51,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107140","GA_MK_TC","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer for True Circuits Core.","No",,,"Drawn",,,,"158","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107142","GA_MK_YMC","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marker for YMC Core (IP Merge) (158;21).","No",,,"Drawn",,,,"158","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107141","GA_MK_VER","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer for Verisilicon Core.","No",,,"Drawn",,,,"158","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107145","PAMK_CID","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for ChipIdea Phantom.","No",,,"Drawn",,,,"200","85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107143","PAMK_ANB","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Analog Bits Phantom.","No",,,"Drawn",,,,"200","87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107144","PAMK_ARM","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for ARM Phantom.","No",,,"Drawn",,,,"200","81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107136","GA_MK_QCL","NIL","NIL","130G-LP","Active","Marker Enablement",,"QualCore Logic.","No",,,"Drawn",,,,"158","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107135","GA_MK","NIL","NIL","130G-LP","Active","Marker Enablement",,"eMemory Technology Core.","No",,,"Drawn",,,,"158","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107128","GAMK_VER","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for Verisilicon Core.","No",,,"Drawn",,,,"200","96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107126","GAMK_SST","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer for 55LPe IP merge for SST core.","No",,,"Drawn",,,,"41","207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107127","GAMK_TRC","NIL","NIL","130G-LP","Active","Marker Enablement",,"Marking layer of 90nm/65nm/45nm IP merge for TRC Core.","No",,,"Drawn",,,,"200","92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107129","GA_MK_AB","NIL","NIL","130G-LP","Active","Marker Enablement",,"AnalogBits Core.","No",,,"Drawn",,,,"158","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106794","M1S_EXCL","M1S_EXCL","marking","130G-LP","Active","DataPrep Marker",,"Metal 1 slot exclude Marking layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"154","11",,,,,131,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106792","Latchup_MK","Latchup_MK","marking","130G-LP","Active","Marker ESD",,"Marking layer for I/O latch-up rule check.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR068;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"137","5",,,,,141,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106793","M1NDMY","NIL","NIL","130G-LP","Active","Fill",,"Dummy Metal1 exclude layer.","No",,,"Drawn",,,,"152","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106795","M2NDMY","NIL","NIL","130G-LP","Active","Fill",,"Dummy Metal2 exclude layer.","No",,,"Drawn",,,,"152","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106797","M3NDMY","NIL","NIL","130G-LP","Active","Fill",,"Dummy Metal3 exclude layer.","No",,,"Drawn",,,,"152","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106796","M2S_EXCL","M2S_EXCL","marking","130G-LP","Active","DataPrep Marker",,"Metal 2 slot exclude Marking layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"154","12",,,,,132,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106800","M4S_EXCL","M4S_EXCL","marking","130G-LP","Active","DataPrep Marker",,"Metal 4 slot exclude Marking layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"154","14",,,,,134,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106798","M3S_EXCL","M3S_EXCL","marking","130G-LP","Active","DataPrep Marker",,"Metal 3 slot exclude Marking layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"154","13",,,,,133,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106799","M4NDMY","NIL","NIL","130G-LP","Active","Fill",,"Dummy Metal4 exclude layer.","No",,,"Drawn",,,,"152","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106791","LVS_Source","LVS_SOURCE","marking","130G-LP","Active","Design Utility",,"Source LVS/DRC Mark.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;YI-158-DR002;DM-000450",,"Drawn",,,,"100","8",,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106790","LVS_RF","LVS_RF","marking","130G-LP","Active","Design Utility",,"RF LVS Mark.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"100","5",,,,,44,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106783","LVS_ESD_IO","LVS_ESD_IO","marking","130G-LP","Active","Marker ESD",,"LVS maker for HV MVN-Stack ESD devices IO Terminals.","Yes","DM-000064;DM-000211;DM-000249;DM-000282;DM-000288;DM-000428;DM-000450",,"Drawn",,,,"93","17",,,,,701,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106781","LVS_DRAIN","NIL","NIL","130G-LP","Active","Design Utility",,"Drain LVS Mark.","No",,,"Drawn",,,,"100","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106782","LVS_ESD_GND","LVS_ESD_GND","marking","130G-LP","Active","Marker ESD",,"LVS maker for HV MVN-Stack ESD devices GND Terminals.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"94","17",,,,,702,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106784","LVS_EXCLUDE","NIL","NIL","130G-LP","Active","Design Utility",,"Device to be exclude during LVS.","No",,,"Drawn",,,,"120","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106786","LVS_HALL_PIN_B","LVS_HALL_PIN_B","marking","130G-LP","Active","Design Utility",,"LVS marker to identify hall device input terminal b (98;17).","Yes","DM-000282",,"Drawn",,,,"98","17",,,,,710,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106785","LVS_HALL_PIN_A","LVS_HALL_PIN_A","marking","130G-LP","Active","Design Utility",,"LVS marker to identify hall device input terminal a (97;17).","Yes","DM-000282",,"Drawn",,,,"97","17",,,,,709,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106789","LVS_IO","LVS_IO","marking","130G-LP","Active","Design Utility",,"LVS IO Marking.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"119","5",,,,,156,6,,,,,,,,,,,,,,,,,,,,,,,,
